origin_lat,origin_lon,dest_lat,dest_lon,hour,day_of_week,vehicle_type,trip_distance,trip_duration,fare,demand_surge
12.962728444119666,77.62363873172937,12.975570291719304,77.6045677386528,18,0,premium,2.55,8.76,184.53,1.5
12.95084040557941,77.58143817119232,12.969525329629343,77.58333622616935,18,3,premium,2.08,6.63,171.09,1.5
12.992788921972304,77.6330119055041,13.011349116877634,77.60598629190957,13,5,economy,3.64,7.0,100.4,1.0
12.967618310336249,77.61935130546962,12.951805557864025,77.61304150587056,3,1,economy,1.89,3.52,75.94,1.0
12.93186052096903,77.63940547284972,12.954240518799992,77.66754448922654,13,6,premium,3.99,7.32,134.54,1.0
12.95932050082884,77.63897657328056,12.964404726439867,77.62520682130966,16,1,premium,1.63,3.35,103.0,1.0
12.943547745311331,77.54239539622608,12.968998844146562,77.540609261577,13,5,premium,2.83,6.21,120.72,1.0
12.940936008539383,77.6309157609667,12.933052678688018,77.62335601438534,17,0,van,1.21,4.16,180.63,1.5
12.982159876710758,77.62399625418026,12.97661387902213,77.62874992200956,0,4,premium,0.81,1.67,91.44,1.0
13.001699517256089,77.5912113756562,12.973174820282704,77.57126451762426,7,0,premium,3.86,7.84,134.28,1.0
12.933002122046629,77.57810249491196,12.925720900393019,77.59951561297217,20,4,economy,2.51,7.21,134.28,1.5
13.002026535126076,77.6037615861201,13.011862663224234,77.6078278665309,12,1,premium,1.18,2.19,96.18,1.0
12.929635466140487,77.55276588422497,12.949660226812535,77.55709553214422,22,4,van,2.27,4.98,132.66,1.0
12.948255061723843,77.54050028612863,12.936077203423517,77.51697949792943,5,6,van,2.94,6.27,141.94,1.0
12.986461669417197,77.61270251281837,12.977661945558465,77.58744989154772,5,3,economy,2.97,5.81,91.32,1.0
12.98579896646646,77.59895424137876,12.96398496419397,77.5994071289767,4,1,premium,2.42,4.92,114.04,1.0
12.957014282409103,77.63443511917806,12.946039902942678,77.60810217356331,8,3,economy,3.17,8.18,147.09,1.5
12.985055628101112,77.56700730027974,12.971681523170593,77.54678518192841,10,6,van,2.69,7.69,213.42,1.5
13.003124803633764,77.56672024689396,13.002049206989735,77.53738815319485,4,2,premium,3.26,6.67,125.94,1.0
12.99081021151745,77.61761451635314,13.019304209996141,77.6467255837108,14,4,economy,4.52,9.02,113.24,1.0
12.957141316771233,77.57321153267641,12.958480064612981,77.54521549348311,1,0,premium,3.11,5.86,122.82,1.0
12.931121992993733,77.55898010837757,12.923819412544468,77.58765915791017,1,6,economy,3.28,7.07,96.94,1.0
12.991418096514153,77.55606298382862,12.961476998306125,77.55586415363145,6,0,premium,3.32,6.33,125.86,1.0
12.935831696381117,77.54681766576289,12.92392625791895,77.5449113972853,9,5,economy,1.34,4.02,107.16,1.5
13.00339870856812,77.58918784379276,12.977673982799294,77.57184132648909,0,4,premium,3.44,6.3,127.0,1.0
12.957460228442562,77.55134103019392,12.978171006283073,77.57868494753478,16,6,premium,3.81,7.5,133.1,1.0
12.953308314202154,77.56185919939797,12.932227632898808,77.57210370542369,7,0,van,2.6,4.76,135.52,1.0
12.983009795228954,77.59353653853086,12.985834671371181,77.56723389234655,15,5,van,2.94,5.91,141.22,1.0
12.920519253959583,77.60198008711467,12.933964389258552,77.59491538787236,3,2,economy,1.69,3.18,73.26,1.0
12.986629279250902,77.56563955155889,12.998325291321365,77.5741490479004,3,2,premium,1.61,3.03,102.16,1.0
12.958999625105877,77.61822961585344,12.951380300404054,77.60921655214202,10,2,premium,1.31,4.23,152.34,1.5
12.958723835341836,77.57209006145534,12.947619326228612,77.54728072455754,19,3,premium,3.02,8.85,191.85,1.5
13.001891411639773,77.6200392833111,12.98153118612837,77.64843845593943,14,0,premium,3.88,7.28,133.36,1.0
13.002518883034888,77.5821167818892,13.011689352256614,77.56757882016383,10,4,van,1.91,4.64,192.57,1.5
12.947075500035643,77.617898382792,12.91814020271766,77.58807354648657,15,2,premium,4.61,9.6,145.3,1.0
12.978214743214219,77.54096972560106,12.963082127240506,77.51888829057448,17,5,premium,2.97,7.33,186.54,1.5
12.998678747028574,77.60216705007561,13.015710297142585,77.59621366269386,16,1,premium,2.0,4.01,108.02,1.0
12.963602801329841,77.6026001894831,12.94284811273185,77.58385997718966,17,5,van,3.1,9.22,224.16,1.5
13.01746280513209,77.54479767551946,12.991736326334246,77.51960100976395,21,1,van,4.0,8.0,156.0,1.0
12.925488243047159,77.56913602890737,12.9184794794535,77.54659291827721,20,6,economy,2.62,9.18,141.84,1.5
13.001108677926767,77.57839303691327,12.979669150738951,77.59448627427136,6,6,economy,2.98,5.65,91.1,1.0
12.924876956568244,77.6005559175687,12.935193355419354,77.60971955869493,1,1,premium,1.53,3.21,101.72,1.0
13.002202835274986,77.61872724742533,12.990737359182804,77.6470674906185,13,3,premium,3.39,6.2,126.3,1.0
12.970350603609099,77.63073212962304,12.98121254037889,77.65400108561384,6,5,economy,2.85,5.32,89.14,1.0
12.967583106150585,77.56670682047353,12.954450235171024,77.58688941810078,6,4,premium,2.67,5.44,117.58,1.0
12.954654512597207,77.5851106337678,12.980681967595292,77.59899438114834,4,4,van,3.27,5.98,144.66,1.0
13.011639613361075,77.5505220321601,13.006306638144611,77.56930448181866,18,6,economy,2.17,6.18,126.09,1.5
12.989235650594425,77.59384908671213,13.0061370951469,77.58663552707712,4,0,premium,2.04,3.7,107.8,1.0
13.006366972140906,77.59987679228671,13.002191573266261,77.59084879291241,13,1,economy,1.1,2.32,65.64,1.0
13.009959259659194,77.59783132285627,12.991846297813417,77.62325521948385,22,1,premium,3.47,7.22,129.14,1.0
12.938115631605172,77.58246235698782,12.930557659065748,77.56904601490923,22,2,van,1.71,3.28,123.66,1.0
12.967500545020508,77.6233333546556,12.993792857771794,77.6143908624356,19,2,premium,3.08,8.58,191.94,1.5
12.984805418474863,77.61748577468882,12.98747215105462,77.61893370285412,11,2,premium,0.5,0.91,86.82,1.0
12.970942584203161,77.56955648390314,12.977357415203006,77.58697146404404,7,1,economy,2.06,4.01,78.62,1.0
13.007479543779406,77.56936143438249,12.98782130457069,77.56233271546797,7,1,van,2.32,4.44,132.08,1.0
13.016850500936734,77.57527845977367,13.029502695512159,77.56079502520859,23,0,premium,2.13,4.35,110.0,1.0
12.98365975322784,77.61893582633488,12.98590612048278,77.61548158175661,3,4,economy,0.5,1.05,57.1,1.0
12.965589832508304,77.60040831336808,12.976531182772778,77.5829651219169,21,1,economy,2.29,4.74,82.38,1.0
13.002928827154028,77.58201775129949,13.028956659039338,77.56715453927832,9,6,van,3.33,11.61,234.78,1.5
13.007147691176591,77.58780719794052,13.018787812198877,77.58322839018054,15,4,premium,1.39,2.78,99.46,1.0
12.975198554012035,77.60253327036443,12.97803490817077,77.5816495663834,13,5,economy,2.34,5.09,83.58,1.0
12.930783510596635,77.6100851079203,12.943953073589693,77.62388980100678,0,2,van,2.12,4.62,130.44,1.0
12.956020274720156,77.55940660384218,12.983734474426685,77.57037791532086,7,4,premium,3.31,6.76,126.62,1.0
13.01400353806886,77.60824089506121,13.030834561536778,77.58768583866016,18,4,premium,2.95,10.07,194.46,1.5
12.942484248891502,77.60035455411268,12.955317675713365,77.57786326888889,14,2,premium,2.87,5.4,119.5,1.0
12.971461178709712,77.61236878615512,12.98001177508908,77.60720934674887,11,6,economy,1.11,2.12,65.34,1.0
12.97543939842992,77.554827144923,12.969371872144041,77.52702499244828,2,0,van,3.16,6.06,143.72,1.0
12.977372245652163,77.62349229643601,12.981823767172258,77.6252938595462,19,2,premium,0.53,1.43,132.24,1.5
12.932871799556041,77.55996903064579,12.96050116077656,77.56126480371508,8,2,premium,3.07,10.48,197.49,1.5
12.988683323694804,77.57246069516394,12.999862828391683,77.60063006986762,20,6,economy,3.36,11.16,158.88,1.5
12.98624538305883,77.5994755940371,12.990047519888167,77.584608691274,2,0,economy,1.7,3.38,73.76,1.0
12.92203250273784,77.592036095974,12.894958979790717,77.6114547581456,16,1,economy,3.7,7.8,102.6,1.0
12.945527971185225,77.60497921971333,12.956596017663756,77.61897343422764,22,2,economy,1.98,3.79,77.38,1.0
13.017822684541272,77.58699514191792,13.007607559243947,77.56817149233274,14,6,economy,2.38,4.58,82.96,1.0
12.944117410836592,77.54501866302961,12.959360976674022,77.51998269923476,13,3,van,3.25,6.34,145.18,1.0
12.996981011326918,77.6356613794628,12.992057715589855,77.66544113188789,10,0,van,3.35,11.46,234.63,1.5
12.975414804820831,77.62575288646494,12.953447881224111,77.65421807227604,14,4,premium,3.99,8.12,136.14,1.0
12.97340764038732,77.58645296315605,12.983725801428372,77.56048116027873,17,4,economy,3.1,8.57,147.21,1.5
12.978975256687535,77.55771261671626,12.981976999646859,77.57644737992106,20,3,economy,2.11,5.65,123.6,1.5
12.94084302221456,77.61675289618663,12.918756883571772,77.64523252234612,2,2,economy,4.0,8.49,106.98,1.0
12.94860372043114,77.56812370402088,12.935412974529864,77.55610151515108,22,4,van,1.98,4.04,127.88,1.0
12.944334567599432,77.54309415750565,12.95005742554161,77.52443261395035,19,4,premium,2.17,6.45,171.9,1.5
12.946790571398333,77.54336457229742,12.970619188799962,77.5182910494552,7,4,economy,3.84,8.29,104.98,1.0
12.921994136985168,77.6156491811139,12.892025689826808,77.61779992835014,19,3,premium,3.34,9.18,197.64,1.5
13.015554966736406,77.61352628074307,12.991725053850915,77.59351146624788,13,2,premium,3.45,6.62,127.74,1.0
12.987885242696663,77.59708961122854,13.001143231148443,77.59667398506683,10,0,premium,1.47,4.31,154.98,1.5
12.957911800739106,77.57104909977285,12.95902615321673,77.59437518070824,3,5,van,2.59,5.04,135.98,1.0
12.983887718388756,77.62745129493003,13.000602444290884,77.6068617765772,7,3,premium,2.94,5.99,121.38,1.0
12.989040703916526,77.58638452296506,12.963700933710316,77.6053986828057,16,2,van,3.52,7.41,150.02,1.0
12.948798541243438,77.6269667242371,12.950367162037288,77.63056522834071,22,0,van,0.5,1.06,107.12,1.0
12.928970158444045,77.57995565211759,12.949643509056271,77.55920815276052,22,1,van,3.25,5.96,144.42,1.0
12.969570494143841,77.59205295329629,12.99309678236094,77.61946668842225,19,2,van,4.01,9.89,239.82,1.5
12.973950443018227,77.62423669467479,12.999414587991275,77.6483409031321,21,0,premium,3.89,7.37,133.64,1.0
12.949895518217279,77.62705474568014,12.955153092189514,77.5991911288732,0,2,economy,3.15,5.81,93.12,1.0
12.945648765339214,77.60214170924812,12.929478581904313,77.5930742173034,13,5,van,2.06,3.93,128.46,1.0
13.004960613380577,77.57869371815217,13.026711767192293,77.57673187448843,20,5,economy,2.42,6.36,130.38,1.5
12.982950250178282,77.55161068388428,13.003867911339892,77.5276261838808,11,0,van,3.53,7.68,150.66,1.0
12.963710856572634,77.54977317325914,12.964334131544891,77.55494726096394,5,3,van,0.58,1.19,108.18,1.0
12.929435873871185,77.62673589041391,12.94932768467466,77.62564377511491,20,4,premium,2.21,6.05,171.3,1.5
12.994609059527088,77.5938191046318,13.014085632146887,77.61802534783556,2,5,premium,3.45,6.87,128.24,1.0
12.997774227909874,77.60505611330551,13.010570183461622,77.62466679161174,6,0,premium,2.6,5.49,116.98,1.0
12.920979486670248,77.57355258117873,12.901229872805205,77.57047766564357,14,1,economy,2.22,4.28,80.76,1.0
12.95262810519368,77.62695429530095,12.94667335150587,77.6509141155622,12,0,economy,2.74,5.03,87.46,1.0
12.97306378713243,77.56782341781465,12.957723467124369,77.53801898653134,8,0,van,3.72,12.67,243.81,1.5
12.981240039847878,77.61398224721536,12.96939135230197,77.61883015571392,5,3,economy,1.42,2.88,69.96,1.0
12.947638632741636,77.54622458004359,12.945333213267405,77.51664077115777,20,1,economy,3.29,10.18,154.89,1.5
12.96258269726657,77.60347058627295,12.963654746588956,77.59449376389712,15,3,premium,1.0,2.08,94.16,1.0
12.970892271961743,77.61327409459278,12.982566207736754,77.59549104448199,20,6,van,2.36,6.92,206.16,1.5
13.006040144100972,77.55891701309945,13.014526234530814,77.57952190881598,15,6,economy,2.47,5.32,85.34,1.0
12.96973476430418,77.57684457821506,12.989069354332836,77.57654028613761,17,0,van,2.15,5.99,200.22,1.5
13.017774322432148,77.55370999576965,13.033680150697474,77.56875896559261,23,5,economy,2.43,4.88,84.06,1.0
13.012214725893669,77.58567010054676,13.012803457343841,77.57621264719042,19,5,premium,1.05,2.69,143.82,1.5
13.017104195630031,77.57950045929226,13.047041360073305,77.55537175276737,9,4,van,4.27,11.1,247.35,1.5
12.946447013729161,77.55638789320379,12.972560039799065,77.54972694504097,0,2,premium,2.99,6.1,122.1,1.0
12.966291775665008,77.63783173627215,12.968401585858217,77.60978543158127,10,4,premium,3.12,10.42,198.06,1.5
12.932497250396409,77.61465813721556,12.940281784086931,77.63838867283013,13,3,premium,2.77,5.77,119.24,1.0
12.960894480822882,77.61768143956542,12.937779037959897,77.6184807949992,5,3,economy,2.57,4.77,85.24,1.0
12.958116965797032,77.55276024406051,12.983485501730602,77.55876714571929,18,2,van,2.89,7.41,215.58,1.5
12.944128196535761,77.60806093596001,12.958625810036052,77.58962479215323,13,4,economy,2.6,5.68,87.36,1.0
12.984702764053253,77.56404266129731,12.999938015929198,77.58699022833969,18,1,van,3.06,8.1,220.2,1.5
12.94474342378072,77.54248759835579,12.934038017250952,77.57190366654139,5,3,premium,3.47,7.13,128.96,1.0
12.956700854445916,77.56884141685178,12.966545404957484,77.57544219759995,23,2,van,1.32,2.44,118.08,1.0
12.98814333672597,77.63364828999302,12.989750626913422,77.60627129096099,18,5,economy,3.04,10.66,152.58,1.5
13.010118442554184,77.5844708830777,12.992108290135837,77.55973588367374,14,2,premium,3.4,6.16,126.32,1.0
12.945899237058404,77.5413078936184,12.944475310548667,77.53469601257886,15,5,premium,0.75,1.54,90.58,1.0
12.937954361450807,77.55862279365452,12.935904402916288,77.58539617233562,0,4,premium,2.98,5.92,121.64,1.0
12.990723485954227,77.6193933878575,12.99172925158782,77.60242149442836,16,1,premium,1.89,3.99,106.88,1.0
13.019452761706722,77.62682934856386,12.997098984084785,77.63611270773266,13,0,van,2.69,5.47,137.84,1.0
12.942282135140994,77.60666465370856,12.915767209333092,77.58833459378388,7,2,van,3.58,7.67,151.14,1.0
13.011504739267792,77.58959952102015,12.993504353936387,77.59324050789473,7,0,economy,2.04,3.95,78.3,1.0
12.959229111826874,77.62693410980492,12.955488083472416,77.61960443653679,17,0,van,0.91,2.83,172.14,1.5
12.964703398337138,77.57009459784894,12.95618947441903,77.5849919209272,9,6,economy,1.9,4.8,117.9,1.5
12.94124738102848,77.63286216649576,12.962363515838716,77.6309165783332,11,1,premium,2.35,4.42,112.34,1.0
12.990864010100626,77.5823030100651,12.983665836965033,77.5620886131102,6,1,economy,2.38,5.02,83.84,1.0
12.935859916824661,77.54902020431021,12.915189596896719,77.5719045179429,19,2,premium,3.42,9.27,199.11,1.5
12.989851544810232,77.63093182890894,12.983056300364039,77.63446377885754,2,1,premium,0.85,1.53,91.56,1.0
12.990969599067888,77.57716497407657,13.013370454597164,77.55854350042699,6,0,van,3.23,5.84,143.98,1.0
12.96482033745429,77.56635548173605,12.964070230236086,77.55935730556357,17,4,van,0.78,2.18,168.24,1.5
12.939127132588087,77.54452122440247,12.942012060237044,77.53063409003717,4,0,premium,1.57,2.85,101.4,1.0
13.001900006029166,77.62418494694238,13.024352390058468,77.61135324145148,14,5,van,2.87,5.71,140.12,1.0
12.95214590733201,77.55304926778372,12.94815319078533,77.55166197271703,1,0,van,0.5,0.96,106.92,1.0
13.002341099971432,77.59779123270526,13.002179173490925,77.59610005804825,19,3,van,0.5,1.63,162.39,1.5
13.000034338942774,77.63207661896475,13.027866388460735,77.63728815256746,7,0,economy,3.14,6.17,93.74,1.0
12.93557897195971,77.56420865053681,12.948822579105922,77.56004010185107,20,3,economy,1.54,5.51,114.63,1.5
13.018537429527125,77.5771799016223,13.039344241864368,77.57551284178084,17,2,van,2.32,8.18,209.34,1.5
13.013746759343903,77.62468368774161,13.038356008404229,77.63283811001607,23,4,premium,2.88,5.61,120.02,1.0
12.999759963744355,77.5458410704125,12.972088599435144,77.54234139884908,2,6,van,3.1,5.64,142.28,1.0
13.008056906228143,77.61025542413934,12.99059635142673,77.58684832154812,11,4,premium,3.24,5.97,124.34,1.0
12.948111187773115,77.59318281090133,12.975213353397196,77.57240333982203,20,1,premium,3.79,9.97,206.76,1.5
12.963263102135452,77.6022973134628,12.956428466480578,77.5996798228623,23,6,economy,0.81,1.72,61.54,1.0
12.95424521757259,77.63186044842934,12.96654457123562,77.62047767746462,17,6,economy,1.86,6.4,122.1,1.5
12.937109683844266,77.5723989831395,12.9356291500238,77.56923713794187,13,4,van,0.5,0.92,106.84,1.0
12.927093528778727,77.63841488483467,12.938329853234881,77.62854970674061,11,4,premium,1.66,3.04,102.68,1.0
13.007778708710845,77.57795478783544,13.015962045500807,77.55577357531028,6,4,van,2.62,4.8,135.8,1.0
12.93138103113971,77.60179028565565,12.934342677301323,77.58264138686961,8,5,economy,2.15,6.12,125.61,1.5
12.963302251626219,77.57763276550108,12.976199414366416,77.56866307315508,14,4,van,1.74,3.4,124.2,1.0
12.954173567881586,77.62939010756628,12.969569154634675,77.61338007006047,17,0,economy,2.47,7.33,134.04,1.5
12.97273172995704,77.57618338143727,12.95618079761706,77.56120118651428,20,5,economy,2.48,8.78,138.54,1.5
12.952375668437936,77.6149257428939,12.938570548013553,77.5952935344725,22,3,economy,2.66,5.28,87.16,1.0
12.925238906194014,77.5623092705716,12.938635189139882,77.53596595821806,7,6,economy,3.28,6.27,95.34,1.0
12.965595497811458,77.57429127582755,12.958485483065216,77.57310695425063,5,2,van,0.8,1.51,111.02,1.0
12.946905243075665,77.62491133975051,12.9457572072548,77.62564397367889,1,1,premium,0.5,0.97,86.94,1.0
12.929572467077415,77.62146406179497,12.92348682240381,77.60768158303037,23,1,premium,1.67,3.06,102.82,1.0
12.924699685254193,77.57174275822005,12.90422360025668,77.5782752830143,16,1,van,2.39,4.71,133.32,1.0
12.953354908921582,77.55585920904184,12.982928775875049,77.55658634176025,7,5,van,3.28,6.49,145.78,1.0
12.963232564411017,77.54446294056986,12.98265125298073,77.57361401128571,12,1,van,3.89,7.35,153.6,1.0
12.96059876306543,77.62204240262334,12.97658590684885,77.63336508265064,19,1,premium,2.17,6.57,172.26,1.5
12.92927249569327,77.55364759302722,12.93730781776778,77.57627483347207,8,6,economy,2.67,9.2,142.65,1.5
12.965391155361981,77.63787327647495,12.973723110354815,77.61908245541771,20,6,economy,2.28,5.75,126.45,1.5
12.940686911498544,77.57015937197707,12.954071145761498,77.56340980345426,4,1,van,1.66,3.01,122.62,1.0
12.998138822242518,77.55380614321943,12.974189081807625,77.55536962896004,19,0,premium,2.66,6.64,179.82,1.5
12.970106828030719,77.56294059160825,12.97370371107782,77.54567366819509,14,3,premium,1.96,3.57,106.74,1.0
12.986165861907153,77.57707182533254,13.006147826234152,77.59698774310749,12,4,premium,3.13,6.66,124.62,1.0
13.010548570495285,77.55889674939567,13.022494522297178,77.56713867642908,15,2,van,1.61,3.2,122.5,1.0
12.969470626671583,77.58910936292345,12.966902678896282,77.59378329901112,4,3,van,0.59,1.27,108.44,1.0
13.013419726292268,77.62526065598382,13.023644319805147,77.63830761353928,13,2,van,1.84,4.01,126.42,1.0
12.920213719491082,77.54345500100843,12.91919064279525,77.5714447367875,1,1,economy,3.11,6.68,94.46,1.0
12.936169545633293,77.63093355897102,12.935866173732931,77.634204600714,19,6,van,0.5,1.79,162.87,1.5
12.97563658923613,77.5901746695686,12.95120862494871,77.57811037505087,23,6,premium,3.02,5.52,121.24,1.0
12.9674503780769,77.63840588003664,12.996942070693615,77.64767069532175,1,4,premium,3.43,7.51,129.32,1.0
12.973379809374325,77.60378158470685,12.953853396592447,77.59082355993198,5,1,premium,2.6,4.81,115.62,1.0
13.016494220571452,77.57769574487821,12.988197378095538,77.59860674263874,1,5,economy,3.91,7.53,104.16,1.0
13.004112165771469,77.54429543081076,13.033348724847555,77.53432063259903,23,0,van,3.43,6.2,146.7,1.0
12.964183339929324,77.55463045034949,12.955411691257384,77.57033814341703,23,1,van,2.0,3.67,127.34,1.0
12.957498611736085,77.5868017256072,12.974943415950728,77.58428604191238,2,2,van,1.96,3.93,127.46,1.0
12.985082401693083,77.55142442639605,12.97396779006684,77.55536029609637,7,5,economy,1.31,2.52,68.14,1.0
12.999450053829868,77.54357450970329,12.995613777141209,77.51415987764463,19,5,economy,3.29,10.88,156.99,1.5
12.958630016706236,77.58685451525298,12.98426535929734,77.59947238424783,9,0,van,3.17,7.89,221.22,1.5
12.971012499438867,77.61994631652611,12.983887797574933,77.60803245657024,13,5,premium,1.95,4.26,108.02,1.0
13.003864656081515,77.55929430938711,12.991119950319806,77.58883051292146,3,0,premium,3.57,7.57,130.84,1.0
12.995461119715948,77.62719005128012,13.008760658810203,77.64216778110737,15,4,premium,2.22,4.84,111.88,1.0
12.985169413790201,77.54764033638565,12.95755427215414,77.51770449524989,16,0,economy,4.52,8.57,112.34,1.0
13.018009986366444,77.61011066354878,13.00447424070208,77.62710255714886,17,5,premium,2.41,5.88,173.79,1.5
12.95429500477712,77.60253493213713,12.944351932569461,77.62437869638502,12,4,van,2.66,5.06,136.72,1.0
13.018922621556,77.57022634805516,13.043833592141455,77.55691407515098,23,4,economy,3.14,5.73,92.86,1.0
12.963566428758751,77.60073943126865,12.958622434937979,77.5828333775622,12,2,van,2.06,4.13,128.86,1.0
12.937334655269238,77.56936460620234,12.966194315653912,77.58462051725103,1,4,van,3.62,7.84,151.88,1.0
12.941987834787964,77.60757738818047,12.951999235641987,77.63504654598395,8,2,premium,3.25,8.91,195.48,1.5
12.932899852717489,77.5512377426402,12.929409137158789,77.54457772904907,18,5,economy,0.83,2.17,93.96,1.5
13.00020000322167,77.63128121203597,12.970707927835946,77.6197465940994,22,6,van,3.52,6.44,148.08,1.0
12.96373781472256,77.5805808003746,12.940257673481312,77.59698297193924,13,4,van,3.18,6.28,144.36,1.0
12.971101487475023,77.55916328940735,12.969647305682397,77.53012490039089,2,0,premium,3.23,5.95,124.2,1.0
13.012455913160846,77.56939216162506,13.026847556788878,77.5843764446903,3,2,van,2.31,4.33,131.76,1.0
12.983276885119523,77.5568087647542,12.98333014923899,77.56073634311701,5,1,van,0.5,1.07,107.14,1.0
12.935417342403586,77.5820700489834,12.958431124469744,77.57464319332807,20,2,economy,2.68,7.72,138.36,1.5
12.962088772175704,77.6311292003613,12.95360493524499,77.64336863541406,10,1,premium,1.65,4.17,157.26,1.5
12.976085573643429,77.57947740027048,12.948432616515369,77.6046934941289,18,1,premium,4.15,12.19,218.82,1.5
12.957260943304489,77.57570401131913,12.939754372595338,77.56859772327682,6,0,economy,2.1,4.13,79.26,1.0
13.004121221673048,77.62903452786426,13.007181121618512,77.64677125377167,3,6,van,2.0,3.71,127.42,1.0
12.936545425361,77.63917063613069,12.960839408201878,77.6345135559244,23,0,economy,2.75,5.88,89.26,1.0
12.92044526552489,77.6119526425325,12.909786485581789,77.62202078875714,10,0,economy,1.63,5.39,115.62,1.5
13.010638938384176,77.5840504601044,13.00393553532993,77.60996156853756,20,6,van,2.97,7.57,217.26,1.5
12.985384807941779,77.5812413240943,12.992902259671693,77.60161253884245,14,5,economy,2.41,4.67,83.44,1.0
12.921234203581854,77.57815385013224,12.942135216897286,77.55056924397914,20,2,premium,3.84,11.97,213.51,1.5
12.983255834273065,77.57398782006591,13.00928134375359,77.56208483250802,23,0,economy,3.18,5.93,93.66,1.0
13.008120080632741,77.58951797590903,13.035452534761559,77.59802777565002,1,2,economy,3.18,6.52,94.84,1.0
12.969762583035985,77.62964601845688,12.966600060301905,77.63785744130753,14,6,premium,0.98,2.02,93.84,1.0
12.973745094174877,77.55420419245073,12.997156622614614,77.54190627542381,6,6,premium,2.94,5.48,120.36,1.0
12.965936520156346,77.62448312004533,12.956938821615571,77.6078049357599,0,2,van,2.1,4.53,130.06,1.0
12.922914344411788,77.58735034426856,12.948855924949136,77.58277198967154,20,4,premium,2.92,10.33,194.79,1.5
12.92237780447684,77.56231569537168,12.929867645759852,77.5564987426202,16,1,van,1.05,2.12,114.74,1.0
12.936976166118574,77.5491003070697,12.964803886090317,77.55037950975728,15,4,van,3.09,6.29,143.48,1.0
12.971913310546984,77.56791309028203,12.966318114792449,77.58497466673255,11,5,economy,1.99,4.05,78.0,1.0
12.981161179899479,77.55120309791882,12.995931536557535,77.57930752766421,23,6,economy,3.52,6.64,98.48,1.0
12.992568198020427,77.59373026283586,13.002621769686593,77.58282174595102,4,5,premium,1.65,3.41,103.32,1.0
13.009989563587835,77.58946209524497,12.99089721498878,77.57372617306224,15,3,premium,2.75,6.05,119.6,1.0
12.930270618868779,77.61373182589482,12.949062289945559,77.64104999452877,14,4,van,3.68,7.5,151.8,1.0
12.95753649682977,77.57382247586918,12.939952460858416,77.58708784751144,1,3,van,2.44,5.12,134.64,1.0
12.989013563130305,77.56254711033975,13.01875087389786,77.5670529664048,14,5,economy,3.34,6.72,96.84,1.0
12.947786816118022,77.58953934091964,12.945749165800112,77.58429038822024,16,5,economy,0.62,1.36,58.92,1.0
13.005129421522508,77.6146981952451,12.982368968800317,77.62653349771779,14,5,economy,2.85,5.91,90.32,1.0
12.927880202179487,77.59750592168974,12.95571890107108,77.62587952766047,18,4,premium,4.41,15.25,231.9,1.5
12.98330299877895,77.62147256625046,12.977771488213392,77.63884923921984,10,1,economy,2.02,5.93,123.09,1.5
12.948036710981746,77.62458791529889,12.97779339832387,77.62013192940366,2,2,premium,3.34,7.3,128.0,1.0
12.984198128674501,77.57208302372885,12.969974930133178,77.59592564929889,8,3,economy,3.08,9.81,150.63,1.5
12.984483552647081,77.57266923871198,12.988560242943928,77.55804857063859,6,3,van,1.68,3.45,123.7,1.0
12.964801415163986,77.63889480622228,12.957658631359578,77.64206025305518,23,4,premium,0.87,1.68,92.06,1.0
13.002597666036971,77.56969795044527,13.003713646428503,77.58890219530106,18,3,van,2.14,6.77,202.41,1.5
12.937440919275955,77.60737661037784,12.946330791270187,77.63375823240418,6,2,economy,3.09,6.39,93.68,1.0
12.929753216194639,77.59556282566238,12.901279304718152,77.5730339155526,5,3,economy,4.03,7.28,104.86,1.0
12.935672035152052,77.58690816782828,12.958298350431281,77.57628976953649,17,5,van,2.77,8.12,215.91,1.5
13.018830973673957,77.63951841054828,13.035186969653234,77.66136342785052,2,1,van,3.03,5.96,142.22,1.0
13.007107547578945,77.58299763367056,13.008055506398568,77.59634226355723,9,2,premium,1.48,3.74,153.42,1.5
12.922412123737484,77.61125479451032,12.929592464655908,77.58914540929408,15,5,premium,2.58,5.27,116.34,1.0
12.927062976336712,77.5440705332197,12.928658369613192,77.56474307643356,9,1,economy,2.3,5.78,126.84,1.5
13.01008527636922,77.56697859419566,13.031514685712677,77.55797211531176,5,2,van,2.58,5.36,136.52,1.0
12.950546664855898,77.62400239857914,12.925636510105752,77.65301634403271,13,4,van,4.24,8.8,160.0,1.0
12.931818911632917,77.62031737619711,12.90916424881458,77.6349448012741,0,6,economy,2.99,6.28,92.46,1.0
12.945504512272345,77.59025052625294,12.966545632378434,77.56315802968477,14,3,van,3.81,8.02,154.14,1.0
13.016561994531509,77.61415112604722,12.987592239803396,77.61316349891791,9,6,premium,3.22,10.32,199.26,1.5
12.979538885341155,77.54675859505653,12.95933845021782,77.52845960475348,2,0,economy,3.03,5.49,91.28,1.0
12.933942712903077,77.56097328458101,12.925116563404167,77.57655812403175,3,2,economy,1.99,4.19,78.28,1.0
12.973539686988511,77.57342425200902,12.987459412408468,77.55791529152881,12,4,premium,2.31,5.04,113.18,1.0
12.944348657300806,77.58511487799883,12.955458505949167,77.59538000011328,0,5,premium,1.68,3.06,102.92,1.0
12.936202447306322,77.60063152959289,12.933629841685297,77.59797180755648,4,5,economy,0.5,1.04,57.08,1.0
